6115,0
6116,0
6792,0
6790,0
6791,0
6798,0
6117,0
6121,0
6396,0
6010,0
6368,0
6398,0
6315,0
6797,0
6401,0
6402,0
6118,0
6119,0
6120,0
6794,0
6795,0
6011,0
6012,0
6796,0
6777,0
6122,0
6123,0
6124,0
6125,0
6397,0
6339,0
6399,0
6400,0
6793,0
6372,0
6333,0
6288,0
6137,0
6135,0
6144,0
6146,0
6147,0
6150,0
6160,0
6162,0
6167,0
6168,0
6212,0
6824,0
6663,0
6670,0
6671,0
6722,0
6080,0
6114,0
6758,0
6126,0
6304,0
6675,0
6103,0
6104,0
6105,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,0
6066,0
6308,0
6299,0
6337,0
6378,0
6353,0
6336,0
6310,0
6157,0
6572,0
6781,0
6088,0
6085,0
6086,0
6588,0
6138,0
6163,0
6365,0
6570,0
6136,0
6661,0
6778,0
6678,0
6159,0
6280,0
6083,0
6084,0
6089,0
6335,0
6127,0
6128,0
6129,0
6130,0
6713,0
6718,0
6587,0
6139,0
6140,0
6141,0
6142,0
6143,0
6305,0
6087,0
6082,0
6056,0
6081,0
6334,0
6145,0
6148,0
6156,0
6664,0
6667,0
6725,0
6149,0
6379,0
6359,15
6309,0
6303,0
6152,0
6153,0
6154,0
6779,0
6621,0
6569,0
6155,0
6164,0
6165,0
6166,0
6161,0
6158,0
6782,0
6665,0
6169,0
6170,0
6356,0
6571,0
6306,0
6307,0
6279,0
6354,0
6171,0
6172,0
6151,0
6716,0
6820,0
6823,0
6174,0
6176,0
6181,0
6182,0
6178,0
6191,0
6188,0
6208,0
6209,0
6198,0
6203,0
6438,0
6442,0
6443,0
6445,0
6427,0
6428,0
6429,0
6430,0
6077,0
6096,0
6058,0
6447,0
6449,0
6300,0
6185,0
6173,0
6425,0
6426,0
6450,0
6342,0
6322,40
6196,0
6187,0
6179,0
6180,0
6331,0
6338,0
6287,0
6439,0
6622,0
6065,0
6435,0
6375,0
6344,0
6321,0
6211,0
6213,0
6189,0
6192,0
6193,0
6194,0
6364,0
6437,0
6073,0
6350,0
6381,0
6320,0
6298,0
6197,0
6210,0
6207,0
6297,0
6313,0
6367,0
6432,0
6433,0
6357,0
6205,0
6067,0
6072,0
6183,0
6370,0
6332,0
6184,0
6177,0
6175,0
6371,0
6369,0
6366,0
6360,0
6452,0
6343,0
6346,0
6201,0
6186,0
6190,0
6446,0
6373,0
6327,0
6706,0
6734,0
6092,0
6074,0
6075,0
6076,0
6739,0
6374,0
6206,0
6202,0
6698,0
6749,20
6101,0
6071,0
6090,0
6800,0
6699,0
6743,0
6737,0
6728,0
6729,0
6730,0
6731,0
6290,0
6282,0
6733,0
6060,0
6061,0
6063,0
6064,0
6091,0
6747,0
6740,0
6701,0
6702,0
6703,0
6078,0
6079,0
6094,0
6062,0
6746,0
6741,0
6328,0
6329,0
6745,0
6732,0
6059,0
6068,0
6069,0
6070,0
6748,0
6283,0
6199,0
6214,0
6215,0
6216,0
6219,0
6222,0
6232,0
6230,0
6245,0
6246,0
6239,0
6241,0
6242,0
6253,0
6256,0
6257,0
6260,0
6267,0
6317,0
6362,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6552,0
6007,0
6054,0
6318,0
6286,0
6261,0
6262,0
6363,0
6319,0
6263,0
6225,0
6226,0
6228,0
6040,0
6043,0
6240,0
6316,0
6312,0
6220,0
6218,0
6247,0
6248,0
6249,0
6250,0
6251,0
6252,0
6224,0
6254,0
6255,0
6050,0
6236,0
6233,0
6227,0
6041,0
6037,0
6038,0
6039,0
6221,0
6223,0
6234,0
6235,0
6238,0
6341,0
6349,0
6244,0
6048,0
6049,0
6051,0
6052,0
6053,0
6326,60
6258,0
6259,0
6217,0
6264,0
6265,0
6266,0
6345,0
6055,0
6042,0
6231,0
6229,0
6243,0
6311,40
6047,0
6325,90
6237,0
6273,0
6274,0
6131,0
6132,0
6784,0
6837,0
6785,0
6133,0
6134,0
6275,0
6277,0
6330,180
6323,0
6324,0
6352,0
6276,0
6268,0
6269,0
6270,0
6271,0
6272,0
6786,0
6783,0
7022,0
7214,0
7219,0
7009,0
7014,0
7015,0
7013,0
7018,0
7020,0
7021,0
7213,0
7017,0
7010,0
7011,0
7019,0
7051,0
7104,0
7211,0
7218,0
7261,0
7217,0
7012,0
7016,0
7216,0
7215,0
7023,0
7204,0
7203,0
7065,0
7003,0
7004,0
7005,0
7205,0
7209,0
7210,0
7200,0
7060,0
7006,0
7001,0
7264,83
7208,0
7206,0
7207,0
7007,0
7008,0
7002,0
7067,0
7028,0
7029,0
7030,0
7265,0
7224,0
7036,0
7037,0
7112,0
7061,45
7024,0
7025,0
7026,0
7027,0
7220,0
7222,0
7038,0
7031,0
7032,0
7033,0
7034,0
7035,0
7223,0
7191,0
7047,0
7039,0
7259,0
7042,0
7199,0
7066,0
7260,0
7225,0
7197,0
7046,0
7193,0
7195,0
7194,0
7040,0
7041,0
7192,0
7057,0
7196,0
7045,0
7043,0
7044,0
7198,0
7100,0
7103,70
7182,0
7183,0
7248,0
7249,0
7250,0
7263,0
8064,0
8062,0
8049,0
8052,0
8060,0
8092,0
8105,0
8395,0
8098,0
8035,0
8036,0
8031,0
8061,0
8108,0
8107,0
8058,0
8088,0
8037,0
8053,0
8029,0
8030,0
8000,0
8555,130
8059,0
8063,0
8096,0
8101,0
8095,0
8099,0
8024,0
8025,0
8041,0
8042,0
8045,0
8047,0
8102,0
8432,40
8103,0
8100,0
8040,0
8023,0
8054,0
8056,0
8106,0
8368,0
8376,0
8266,0
8267,0
8261,0
8146,0
8255,0
8256,0
8257,0
8254,0
8273,0
8163,0
8165,0
8169,0
8252,0
8504,0
8251,0
8293,0
8166,0
8253,0
8505,0
8507,0
8244,0
8245,0
8246,0
8247,0
8248,0
8249,0
8167,0
8260,0
8258,0
8498,0
8503,0
8262,0
8263,0
8264,0
8265,0
8274,0
8171,0
8275,0
8259,0
8500,0
8170,0
8268,0
8506,0
8502,0
8292,0
8250,0
8168,0
8283,0
8291,0
8286,0
8116,0
8001,0
8006,0
8016,0
8094,0
8089,0
8014,0
8015,0
8090,0
8091,0
8080,0
8009,0
8008,0
8119,0
8069,0
8065,0
8010,0
8017,0
8018,0
8117,0
8118,0
8114,0
8281,0
8282,0
8097,0
8113,0
8070,0
8073,0
8093,0
8011,0
8085,0
8083,0
8013,0
8012,0
8075,0
8076,0
8078,0
8129,0
8130,0
8123,0
8280,0
8133,0
8138,0
8139,0
8371,0
8360,0
8396,0
8399,0
8546,0
8392,0
8401,0
8329,30
8136,0
8393,0
8400,0
8140,0
8134,0
8124,0
8120,0
8121,0
8148,0
8149,0
8143,0
8142,0
8137,0
8388,0
8386,0
8131,0
8132,0
8390,0
8438,0
8135,0
8141,0
8279,0
8150,0
8144,0
8398,0
8389,0
8387,0
8159,0
8164,0
8161,0
8162,0
8288,0
8046,0
8048,0
8157,0
8160,0
8151,0
8156,0
8172,0
8173,0
8312,0
8550,0
8038,0
8039,0
8005,0
8553,0
8158,0
8044,0
8152,0
8289,0
8043,0
8050,0
8174,0
8155,0
8153,0
8154,0
8287,0
8051,0
8439,0
8493,0
8032,0
8033,0
8026,0
8193,0
8203,0
8198,0
8034,0
8021,0
8196,0
8201,0
8494,0
8495,0
8440,0
8332,0
8441,0
8197,0
8195,0
8402,0
8027,0
8068,0
8086,0
8211,0
8212,0
8191,0
8066,0
8072,0
8218,0
8222,0
8223,0
8206,0
8337,10
8084,0
8208,0
8204,0
8207,0
8079,0
8192,0
8215,0
8403,0
8187,0
8081,0
8067,0
8209,0
8210,0
8202,0
8200,0
8213,0
8074,0
8219,0
8220,0
8082,0
8087,0
8214,0
8205,0
8194,0
8186,0
8216,0
8323,0
8544,0
8057,0
8077,0
8188,0
8189,0
8190,0
8217,0
8221,0
8071,0
8227,0
8230,0
8226,0
8394,0
8235,0
8236,0
8128,0
8126,0
8242,0
8243,0
8228,0
8285,0
8239,0
8240,0
8241,0
8125,0
8237,0
8229,0
8232,0
8233,0
8294,0
8225,0
8238,0
8231,0
8224,0
8459,0
8355,0
8122,0
8127,0
8234,0
8284,0
8269,0
8277,0
8182,0
8354,0
8109,0
8110,0
8111,0
8112,0
9000,0
9001,0
9002,0
9004,0
9005,0
9007,0
9015,0
9016,70
9020,0
9021,80
9027,0
9029,0
9030,0
9033,50
9034,100
9036,0
9037,0
9041,0
9061,0
9062,0
9067,0
9104,170
9479,0
9483,0
9489,0
9495,0
9499,0
9503,0
9506,0
9509,0
9513,0
9517,0
9520,0
9524,0
9788,0
9829,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
