Код ОЗ,Краткое название ОЗ,Полное название ОЗ ,Адрес ОЗ
5066,ФАП "КЕНЧИ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЕНЧИ",
5067,ФАП "БОКОМБАЕВА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БОКОМБАЕВА",'г.Сулюкта, ул. Бокомбаева'
5068,ФАП "КОЛЬЦО",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КОЛЬЦО",'с.Кольцо, Справочники БД "ОргЗдрав" Осмонова'
5069,ГСВ №14,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №14,
5070,ЦОВП "САМАРКАНДЕК",ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ "САМАРКАНДЕК",'Самаркандекский аилкенеш, с.Самаркандык, 720115, Справочники БД "ОргЗдрав" Осмонова'
5071,ЦОВП П.ХАЙДАРКАНСКИЙ,ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ П.ХАЙДАРКАНСКИЙ,'Хайдарканский поселковый кенеш, пгт.Хайдаркан, 720221, ул. Курманжан-Датка, 20'
5072,ФАП "МИН-ОРУК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "МИН-ОРУК",'Самаркандекский аилкенеш, с.Паскы-Арык, 715103, Справочники БД "ОргЗдрав" Осмонова'
5073,ФАП "ТАШ-ТУМШУК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАШ-ТУМШУК",
5076,ЦОВП "УЧ-КОРГОН",ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ "УЧ-КОРГОН",
5077,ЦОВП "КУЛУНДА",ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ "КУЛУНДА",'Кулундинский аилкенеш, с.Кулунду, 720419, ул. Ниязматова'
5078,ЦОВП "СУЛЮКТА",ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ "СУЛЮКТА",'г.Сулюкта, 720500, ул. Пушкина'
5079,ФАП "Минбулак",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "Минбулак",'Самаркандекский аилкенеш, с.Самаркандык, 715120, Справочники БД "ОргЗдрав" Исакулова, б/н'
5080,ФАП "ЧЕЧМЕ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧЕЧМЕ",
5081,ЦОВП "ЖАНЫЖЕР",ЦЕНТР ОБЩЕВРАЧЕБНОЙ ПРАКТИКИ "ЖАНЫЖЕР",
5083,ФАП "МИНЖЫГАЧ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "МИНЖЫГАЧ",
5084,ФАП "ТОГУЗБУЛАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТОГУЗБУЛАК",
5085,ФАП "МЫРЗА-ПАТЧА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "МЫРЗА-ПАТЧА",
5086,ФАП "АК-БУЛАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "АК-БУЛАК",
5088,ФАП "ЛАЙЛИ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЛАЙЛИ",
5089,ГСВ №31,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №31,
5090,ФАП "ЖАШ-ТИЛЕК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖАШ-ТИЛЕК",
5091,ФАП  "ТАШ-КЫЯ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАШ-КЫЯ",'Орозбековский аилкенеш, с.Орозбеково, Справочники БД "ОргЗдрав" Орозбекова'
5092,ФАП "ЧУКУР-КЫШТАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧУКУР-КЫШТАК",
5093,ФАП "БАЗАР БАШЫ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БАЗАР БАШЫ",'Баткенский горкенеш, с.Базар-Башы, мкр. Базар Башы'
5094,ФАП "ЧЕТ БУЛАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧЕТ БУЛАК",
5095,ФАП "ЗАРДАЛИ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЗАРДАЛИ",
5096,ФАП "КАРА-ТОКОЙ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-ТОКОЙ",
5097,ФАП "АК-ОТОК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "АК-ОТОК",
5098,ФАП "ЧАРБАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧАРБАК",
5099,ФАП "ПАСКЫ-АРЫК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ПАСКЫ-АРЫК",
5100,ООБ БАТКЕНСКАЯ,БАТКЕНСКАЯ ОБЛАСТНАЯ ОБЪЕДИНЕННАЯ БОЛЬНИЦА,'Баткенский горкенеш, г.Баткен, 720100, ул. Разакова, б/н'
5101,ГСВ №1,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №1,'Баткенский горкенеш, г.Баткен, 715100, ул. Саликова'
5102,ГСВ №2,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №2,'Баткенский горкенеш, г.Баткен, 715100, ул. Саликова'
5103,ГСВ "КЫЗЫЛ-ЖОЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КЫЗЫЛ-ЖОЛ",
5105,ГСВ "ТАЯН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТАЯН",
5106,ГСВ "БУЖУМ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БУЖУМ",
5107,ГСВ "КАРА-БАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАРА-БАК",
5108,ГСВ "ЧОН-ГАРА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЧОН-ГАРА",
5110,ГСВ "САМАРКАНДЫК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "САМАРКАНДЫК",
5111,ГСВ "РАВАТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "РАВАТ",
5112,ГСВ "ОРТОБОЗ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ОРТОБОЗ",
5113,ГСВ "БОЗ-АДЫР",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БОЗ-АДЫР",
5114,ГСВ №1,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №1,
5115,ГСВ №2,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №2,
5116,ГСВ №3,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №3,
5118,ГСВ №4,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №4,'Хайдарканский поселковый кенеш, пгт.Хайдаркан, 715213, ул. Курманжан-Датка, 20'
5119,ГСВ №5,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №5,'Хайдарканский поселковый кенеш, пгт.Хайдаркан, 715213, ул. Курманжан-Датка, 20'
5120,ГСВ "ОРМОШ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ОРМОШ",
5121,ГСВ №7,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №7,
5123,ГСВ "КЫЗЫЛ-БУЛАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КЫЗЫЛ-БУЛАК",
5124,ГСВ "ХАЛМИОН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ХАЛМИОН",
5126,КЫЗЫЛ-КИЙСКИЙ  ТУБЕРКУЛЕЗНАЯ БОЛЬНИЦА,КЫЗЫЛ-КИЙСКИЙ ГОРОДСКАЯ ТУБЕРКУЛЕЗНАЯ БОЛЬНИЦА,'г.Кызыл-Кия, 715200, ул. Мира, 7'
5127,ФАП "Капчыгай",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "Капчыгай",'Ак-Сайский аилкенеш, с.Капчыгай, 715120, Справочники БД "ОргЗдрав" Исакулова, б/н'
5128,ГСВ №31 АЛЫШ,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №31 АЛЫШ,'Уч-Коргонский аилкенеш, с.Уч-Коргон, 720206, ул. Масалиева'
5130,ГСВ "АЛГА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АЛГА",
5132,ГСВ "КАЙТПАС",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАЙТПАС",
5136,ГСВ №17,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №17,
5137,ГСВ №18,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №18,
5138,ГСВ №20 "УЧ-КОРГОН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №20 "УЧ-КОРГОН",
5139,ГСВ "ВАЛАКИШ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ВАЛАКИШ",
5140,ГСВ №21,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №21,
5141,ГСВ №22,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №22,
5142,ГСВ "ЧАУВАЙ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЧАУВАЙ",
5143,ГСВ "МАЙДАН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "МАЙДАН",
5144,ГСВ №1,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №1,
5145,ГСВ №2,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №2,
5146,ГСВ №3,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №3,
5147,ГСВ №4,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №4,
5148,ГСВ "КУЛУНДА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КУЛУНДА",'Кулундинский аилкенеш, с.Кулунду, 715012, ул. Ниязматова, 22'
5149,ГСВ "ИНТЕРНАЦИОНАЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ИНТЕРНАЦИОНАЛ",
5150,ГСВ "АК-АРЫК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-АРЫК",
5151,ГСВ "БЕШКЕНТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БЕШКЕНТ",
5152,ГСВ "КАЙРАГАЧ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАЙРАГАЧ",
5153,ГСВ "МАРГУН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "МАРГУН",
5154,ГСВ "АК-СУУ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-СУУ",
5155,ГСВ "АНДАРАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АНДАРАК",
5156,ГСВ №1,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №1,'г.Сулюкта, 715010, ул. Пушкина'
5157,ГСВ №2,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №2,'г.Сулюкта, 715010, ул. Пушкина'
5158,ГСВ №3,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №3,
5159,ГСВ №16 "МИН-ЧЫНАР",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №16 "МИН-ЧЫНАР",
5160,ФАП "КЕЛЕЧЕК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЕЛЕЧЕК",
5161,ГСВ №1,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №1,'г.Кызыл-Кия, 715200, ул. Ленина, 3'
5162,ГСВ №2,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №2,'г.Кызыл-Кия, 715200, ул. Ленина, 3'
5164,ФАП "ГОРДОЙ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ГОРДОЙ",
5166,БАТКЕНСКИЙ ОЦБТ,БАТКЕНСКИЙ ОБЛАСТНОЙ ЦЕНТР БОРЬБЫ  ТУБЕРКУЛЕЗОМ,'Баткенский горкенеш, с.Кызыл-Жол, 720100, ул. Жусубалиева, 3'
5168,ТБ КАДАМЖАЙСКАЯ,КАДАМЖАЙСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'Орозбековский аилкенеш, с.Пульгон, 720200, ул. Больничная, 7'
5170,ФАП "БУЛАК-БАШЫ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БУЛАК-БАШЫ",
5171,ФАП "МАДАНИЙ-КУРУЛУШ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "МАДАНИЙ-КУРУЛУШ",
5172,ФАП "АК-ТИЛЕК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "АК-ТИЛЕК",
5180,ФАП "ОТУКЧУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ОТУКЧУ",
5181,ФАП "НОВГАРДАН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "НОВГАРДАН",
5182,ФАП "ЫНТЫМАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЫНТЫМАК",
5183,ФАП "ЧОН-КАРА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧОН-КАРА",
5184,ФАП "СУХУНА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "СУХУНА",
5185,ФАП "КЫЗЫЛ-БУЛАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЫЗЫЛ-БУЛАК",
5186,ФАП "КЫЗЫЛ-КОРГОН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КЫЗЫЛ-КОРГОН",
5187,ФАП "СЫРТ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "СЫРТ",
5188,ФАП "ВАЛАКИШ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ВАЛАКИШ",
5189,ГСВ №32,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №32,'Уч-Коргонский аилкенеш, с.Уч-Коргон'
5190,ФАП "САРЫ-ТАЛАА",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "САРЫ-ТАЛАА",
5191,ГСВ "КОРГОН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КОРГОН",
5192,ГСВ "ДОСТУК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ДОСТУК",
5193,ГСВ "ЖАШТЫК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЖАШТЫК",
5194,ГСВ №3,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №3,'г.Кызыл-Кия, ул. Едренкина, б/н'
5195,ГСВ №4,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №4,'г.Кызыл-Кия, ул. Едренкина, б/н'
5196,ГСВ №5,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №5,'г.Кызыл-Кия, ул. Ленина, 7'
5197,ГСВ №6,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №6,'г.Кызыл-Кия, ул. Ленина, 7'
5198,ГСВ №7,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №7,'г.Кызыл-Кия, ул. Ленина, 7'
5199,ГСВ №8,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №8,'г.Кызыл-Кия, ул. Ленина, 3'
5200,ФАП "БАЙ КАРА-БАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БАЙ КАРА-БАК",
5201,ГСВ "КЕК-ТАШ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КЕК-ТАШ",
5202,ФАП"ДОСТУК",ФАП"ДОСТУК",
5203,ФАП "КАРООЛ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРООЛ",
5205,ГСВ №11,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №11,'Халмионский аилкенеш, с.Халмион, 221215, жилмассив Шады, б/н'
5207,ГСВ №28 "ЭПКИН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №28 "ЭПКИН",'Исфанинский горкенеш, г.Исфана, 720400, Справочники БД "ОргЗдрав" Шады, б/н'
5208,ФАП "ЖАНЫ-КОРГОН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖАНЫ-КОРГОН",
5211,ФАП "УЧКУН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "УЧКУН",'Орозбековский аилкенеш, с.Орозбеково, ул. Учкун'
5212,ФАП"Сары-Алтын",Фельдишерско акушерский Пункт "Сары-Алтын",'Марказский аилкенеш, с.Пылдырак, 720203, Справочники БД "ОргЗдрав" Р.Абдыкадырова, б/н'
5213,ГСВ №15,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №15,'Кара-Бакский аилкенеш, с.Кызыл-Бель, Справочники БД "ОргЗдрав" Р.Абдыкадырова, б/н'
5214,ГСВ № 29,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ № 29,
5215,ФАП "Сада",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "Сада",'Кулундинский аилкенеш, с.Кулунду, 720420, Справочники БД "ОргЗдрав" Беляндра, б/н'
5217,ФАП "Бай-Теит",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "Бай-Теит",'Ак-Булакский аилкенеш, с.Ак-Булак, Справочники БД "ОргЗдрав" моминова '
5273,ТБ ЛЕЙЛЕКСКАЯ,ЛЕЙЛЕКСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'Исфанинский горкенеш, г.Исфана, 720400, ул. РТС, 2'
5276,ФАП "ОЗГУРЮШ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ОЗГУРЮШ",
5277,ФАП "КАРА-СУУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-СУУ",
5278,ФАП "АЙ-КОЛ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "АЙ-КОЛ",
5279,ФАП "БУЛАК-БАШЫ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "БУЛАК-БАШЫ",
5283,ФАП "ДЖЕНИШ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ДЖЕНИШ",
5292,УБ "ОЗГЕРЮШ",УЧАТСКОВАЯ БОЛЬНИЦА "ОЗГЕРЮШ",
5294,УБ "АНДАРАК",УЧАТСКОВАЯ БОЛЬНИЦА "АНДАРАК",
5416,ФАП "ДЖАНЫ-АЙЫЛ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ДЖАНЫ-АЙЫЛ",
5420,ФАП "ПОДХОЗ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ПОДХОЗ",
5421,ФАП "ЧЕКЕЛИК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЧЕКЕЛИК",
5423,ФАП "КАРА-ДОБО",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-ДОБО",
5425,ФАП "ШАБРАН",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ШАБРАН",
5426,ФАП "КУЛДУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КУЛДУ",
5427,ФАП "ЖИЙДЕЛИК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ЖИЙДЕЛИК",
5432,ГСВ "КЫРГЫЗ-КЫШТАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КЫРГЫЗ-КЫШТАК",
5438,ФАП "РТС",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "РТС",
5439,ФАП "КАЛТАК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАЛТАК",
5440,ФАП "РАЗЪЕЗД",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "РАЗЪЕЗД",
5459,ГСВ "БОЗОГУЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БОЗОГУЛ",
5461,ГСВ "КАТРАН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАТРАН",
5477,ГСВ №9,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №9,'г.Кызыл-Кия, ул. Ленина, 7'
5478,ГСВ №10,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №10,'г.Кызыл-Кия, ул. Ленина, 7'
5479,ГСВ "КАРАВАН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КАРАВАН",'Ак-Булакский аилкенеш, с.Караван, ул.  М.Сартбаева , 39'
5480,ГСВ "АК-БУЛАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-БУЛАК",'Ак-Булакский аилкенеш, с.Ак-Булак, ул. Механизаторская , б\н'
5487,ЦСМ КАДАМЖАЙСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ КАДАМЖАЙСКОГО РАЙОНА,'с.Пульгон, 720200, ул. Звездная, 7'
5489,ЦСМ КЫЗЫЛ-КИЙСКИЙ,КЫЗЫЛ-КИЙСКИЙ ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ,'г.Кызыл-Кия, 720300, ул. Ленина, 3'
5490,ЦСМ ЛЕЙЛЕКСКОГО РАЙОНА,ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ ЛЕЙЛЕКСКОГО РАЙОНА,'Исфанинский горкенеш, г.Исфана, 720400, ул. Ленина, 41'
5492,ГСВ "КЕК-ТАЛАА",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "КЕК-ТАЛАА",
5493,ГСВ "ТАМАША",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ТАМАША",
5494,ГСВ "БАУЛ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "БАУЛ",
5495,ГСВ №20,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №20,
5496,ГСВ "АНДАРХАМ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АНДАРХАМ",
5497,ГСВ №22,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №22,
5499,ТБ КЫЗЫЛ-КИЙСКАЯ,КЫЗЫЛ-КИЙСКАЯ ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА,'г.Кызыл-Кия, 720300, ул. Ленина, 3'
5503,ГСВ "ЧИМГЕН",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "ЧИМГЕН",
5504,ЦСМ БАТКЕНСКИЙ ОБЛАСТНОЙ,БАТКЕНСКИЙ ОБЛАСТНОЙ ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ,'г.Баткен, 720100, ул. Саликова б/н'
5505,ГСВ "АК-ТУРПАК",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "АК-ТУРПАК",
5506,ГСВ "САМАТ",ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ "САМАТ",
6000,АЛАЙСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,АЛАЙСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Гульчинский аилкенеш, с.Гульча, 715300, ул. Курманжан-Датка, 16'
6001,АРАВАНСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,АРАВАНСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Араванский аилкенеш, с.Араван, 715320, ул. Советская, 23'
6002,КАРА-СУЙСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,КАРА-СУЙСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Сарайский аилкенеш, с.им.Кирова, 715500, ул. Эрматова, 38'
6003,КАРА-КУЛЬДЖИНСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,КАРА-КУЛЬДЖИНСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'Кара-Кульджинский аилкенеш, с.Кара-Кульджа, 723200, ул. Пазылова, 57'
6004,НООКАТСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,НООКАТСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'г.Ноокат, 715331, ул. Мирмахмудова'
6005,УЗГЕНСКИЙ РАЙОННЫЙ ЦПЗИГСЭН,УЗГЕНСКИЙ РАЙОННЫЙ ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЯ И ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА,'г.Узген, 715520, ул. Гагарина, 27'
6006,ФТБ САРЫ-ТАШСКИЙ,САРЫ-ТАШСКИЙ ФИЛИАЛ ТЕРРИТОРИАЛЬНОЙ БОЛЬНИЦЫ,
6007,ЦСМ УЗГЕНСКОГО РАЙОНА "ОЗГОН",ЦЕНТР СЕМЕЙНОЙ МЕДИЦИНЫ "ОЗГОН" УЗГЕНСКОГО РАЙОНА(С 15 КОЙКАМИ),
6008,ФАП "КАРА-СУУ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "КАРА-СУУ",
6009,ФАП "ОКТЯБРЬ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ОКТЯБРЬ",
6010,ТБ АРАВАНСКОГО РАЙОНА,ТЕРРИТОРИАЛЬНАЯ БОЛЬНИЦА АРАВАНСКОГО РАЙОНА,'Араванский аилкенеш, с.Араван, 715320, ул. Бешкарам, 12'
6011,ОТДЕЛЕНИЕ АРАВАНСКОЙ ТБ  С.ТЕПЕ-КУРГАН,ОТДЕЛЕНИЕ АРАВАНСКОЙ ТБ С.ТЕПЕ-КУРГАН,'Тепе-Коргонский аилкенеш, с.Кесов, 715326, ул. М. Курбанова, 21'
6012,ОТД С КОЙКАМИ АРАВАНСКОЙ ЦСМ  ТУЯМОЮН,ОТДЕЛЕНИЕ С КОЙКАМИ АРАВАНСКОЙ ЦСМ  ТУЯМОЮН,
6013,ФАП "ТАМ-БАШАТ",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАМ-БАШАТ",
6014,ФАП "ТАМГА-ТЕРЕК",ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ "ТАМГА-ТЕРЕК",
